nivel;classe;padrao;vb;gdac;gdac_80;gdac_100;auxilio_alimentacao;ativo_80;ativo_100;gdac_50;aposentado_50;vigencia
AUXILIAR;ESPECIAL;III;1814.37;12.9;1032.0;1290.0;1175.0;4021.37;4279.37;645.0;2459.37;01/04/2026
AUXILIAR;ESPECIAL;II;1612.1;12.81;1024.8;1281.0;1175.0;3811.8999999999996;4068.1;640.5;2252.6;01/04/2026
AUXILIAR;ESPECIAL;I;1610.57;12.75;1020.0;1275.0;1175.0;3805.5699999999997;4060.5699999999997;637.5;2248.0699999999997;01/04/2026
